dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,11.842488,4.999944,8.649572,3.456466,-7.429968,-3.773762,0.228168
0.010000,11.875378,5.007817,8.683391,3.381874,-7.459231,-2.926224,0.241886
0.010000,11.907430,5.015963,8.716462,3.307087,-7.478708,-1.947720,0.256027
0.010000,11.938638,5.024374,8.748784,3.232217,-7.487032,-0.832437,0.270591
0.010000,11.969000,5.033040,8.780358,3.157389,-7.482790,0.424219,0.285578
0.010000,11.998511,5.041950,8.811185,3.082743,-7.464541,1.824932,0.300985
0.010000,12.027172,5.051094,8.841270,3.008435,-7.430839,3.370128,0.316811
0.010000,12.054984,5.060460,8.870616,2.934632,-7.380264,5.057533,0.333050
0.010000,12.081948,5.070038,8.899231,2.861518,-7.311445,6.881905,0.349696
0.010000,12.108071,5.079816,8.927124,2.789287,-7.223103,8.834183,0.366739
0.010000,12.133360,5.089782,8.954306,2.718146,-7.114087,10.901602,0.384171
0.010000,12.157824,5.099924,8.980789,2.648312,-6.983414,13.067313,0.401979
0.010000,12.181476,5.110231,9.006589,2.580009,-6.830315,15.309886,0.420149
0.010000,12.204329,5.120694,9.031723,2.513466,-6.654277,17.603809,0.438663
0.010000,12.226402,5.131302,9.056213,2.448915,-6.455083,19.919429,0.457503
0.010000,12.247712,5.142047,9.080078,2.386586,-6.232850,22.223235,0.476648
0.010000,12.268281,5.152921,9.103346,2.326706,-5.988064,24.478637,0.496076
0.010000,12.288134,5.163918,9.126040,2.269490,-5.721596,26.646814,0.515760
0.010000,12.307295,5.175033,9.148192,2.215143,-5.434721,28.687533,0.535675
0.010000,12.325791,5.186264,9.169830,2.163852,-5.129115,30.560600,0.555791
0.010000,12.343651,5.197608,9.190988,2.115783,-4.806844,32.227060,0.576078
0.010000,12.360903,5.209066,9.211699,2.071080,-4.470338,33.650616,0.596504
0.010000,12.377579,5.220640,9.231998,2.029856,-4.122347,34.799090,0.617037
0.010000,12.393708,5.232333,9.251920,1.992197,-3.765891,35.645618,0.637643
0.010000,12.409321,5.244152,9.271501,1.958155,-3.404192,36.169911,0.658287
0.010000,12.424448,5.256101,9.290779,1.927749,-3.040601,36.359016,0.678937
0.010000,12.439118,5.268190,9.309788,1.900964,-2.678522,36.207972,0.699557
0.010000,12.453361,5.280428,9.328566,1.877751,-2.321322,35.719961,0.720114
0.010000,12.467202,5.292823,9.347146,1.858028,-1.972260,34.906235,0.740575
0.010000,12.480668,5.305386,9.365563,1.841684,-1.634404,33.785559,0.760909
0.010000,12.493783,5.318129,9.383849,1.828579,-1.310570,32.383433,0.781085
0.010000,12.506569,5.331061,9.402034,1.818546,-1.003260,30.731017,0.801073
0.010000,12.519045,5.344193,9.420148,1.811400,-0.714623,28.863692,0.820848
0.010000,12.531232,5.357535,9.438217,1.806936,-0.446423,26.819936,0.840383
0.010000,12.543143,5.371095,9.456267,1.804935,-0.200024,24.639928,0.859655
0.010000,12.554795,5.384883,9.474319,1.805171,0.023612,22.363641,0.878644
0.010000,12.566199,5.398905,9.492393,1.807411,0.223916,20.030389,0.897330
0.010000,12.577366,5.413168,9.510507,1.811417,0.400690,17.677407,0.915697
0.010000,12.588304,5.427676,9.528676,1.816958,0.554074,15.338416,0.933731
0.010000,12.599022,5.442432,9.546914,1.823803,0.684517,13.044228,0.951419
0.010000,12.609526,5.457439,9.565232,1.831731,0.792727,10.821076,0.968750
0.010000,12.619820,5.472696,9.583637,1.840527,0.879637,8.690938,0.985718
0.010000,12.629908,5.488204,9.602137,1.849991,0.946358,6.672149,1.002315
0.010000,12.639793,5.503959,9.620736,1.859932,0.994131,4.777267,1.018537
0.010000,12.649477,5.519958,9.639438,1.870175,1.024301,3.017010,1.034381
0.010000,12.658962,5.536196,9.658244,1.880558,1.038267,1.396577,1.049846
0.010000,12.668248,5.552668,9.677153,1.890932,1.037457,-0.080976,1.064931
0.010000,12.677337,5.569366,9.696165,1.901165,1.023298,-1.415883,1.079640
0.010000,12.686230,5.586283,9.715276,1.911137,0.997199,-2.609934,1.093972
0.010000,12.694925,5.603410,9.734483,1.920742,0.960516,-3.668332,1.107933
0.010000,12.703424,5.620736,9.753782,1.929888,0.914553,-4.596287,1.121527
0.010000,12.711727,5.638253,9.773167,1.938493,0.860546,-5.400716,1.134758
0.010000,12.719833,5.655949,9.792632,1.946490,0.799649,-6.089613,1.147632
0.010000,12.727744,5.673814,9.812170,1.953819,0.732939,-6.671071,1.160156
0.010000,12.735460,5.691837,9.831775,1.960433,0.661404,-7.153447,1.172336
0.010000,12.742981,5.710004,9.851437,1.966293,0.585949,-7.545523,1.184180
0.010000,12.750309,5.728305,9.871151,1.971367,0.507393,-7.855652,1.195695
0.010000,12.757443,5.746729,9.890907,1.975631,0.426479,-8.091376,1.206887
0.010000,12.764386,5.765261,9.910698,1.979070,0.343860,-8.261845,1.217767
0.010000,12.771139,5.783892,9.930515,1.981671,0.260133,-8.372775,1.228340
0.010000,12.777703,5.802609,9.950349,1.983429,0.175811,-8.432202,1.238615
0.010000,12.784080,5.821400,9.970193,1.984343,0.091343,-8.446719,1.248600
0.010000,12.790271,5.840253,9.990037,1.984414,0.007132,-8.421150,1.258303
